d_name,model_name,split_idx,n_splits,random_state,fit_time,test_size,test_auc,test_aupr,test_mse,test_acc,test_logloss,train_auc,train_aupr,train_mse,train_acc,train_logloss,model_path
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,0,5,1377,63.11446356773377,0.15,0.8196429419842939,0.4565609685292094,0.07665116373894174,0.9056338028169014,0.26735856781938866,0.8291142572666024,0.4950009262265413,0.07414475679542666,0.9044659872400364,0.2603404564402341,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_0_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,0,5,1377,20.830967426300052,0.15,0.8212809473281735,0.4445540580018289,0.07770868647940969,0.9037558685446009,0.2695026531357484,0.8252918486769062,0.4878121604721387,0.07477451986102103,0.9050459855828984,0.26281532903861266,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_0_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,lr,0,5,1377,1.6923058032989502,0.15,0.8046384510442284,0.4328721853624966,0.0789768057420844,0.8995305164319248,0.2755712831777093,0.8121022268889169,0.4223095335283896,0.07883424048271208,0.8985002899991714,0.2733962679777687,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_lr_r1377_0_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,spline-v2,0,5,1377,1415.581814289093,0.15,0.8190230338845388,0.456275435331075,0.0763404701615182,0.9061032863849764,0.2666806960799629,0.8241271849147079,0.4670596544270311,0.07580075982091343,0.9023117076808352,0.2644108909244309,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_spline-v2_r1377_0_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,flam,0,5,1377,187.90560698509216,0.15,0.8172922685695281,0.4521448170491036,0.07718931680444532,0.9051643192488265,0.2686191294863093,0.8225064603047934,0.4672434927215344,0.07593398340584312,0.9016488524318502,0.26527356626555026,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_flam_r1377_0_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,1,5,1377,50.447270154953,0.15,0.8265275417928918,0.4746047710403722,0.0754168294816068,0.8990610328638498,0.2634198543169777,0.8292801551627469,0.4946996581855279,0.07425617108034922,0.9057916977380064,0.260536350087524,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_1_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,1,5,1377,13.946361303329468,0.15,0.8258329732285674,0.4684731966928521,0.07589868969096777,0.9004694835680751,0.2649144894559572,0.8249844413534397,0.4834104566362963,0.0751672457673043,0.9052945563012678,0.2637111234332508,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_1_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,lr,1,5,1377,0.7284538745880127,0.15,0.8147470254592184,0.4482778971127439,0.07710015301991154,0.9023474178403756,0.2697441400440751,0.8105421391213987,0.4187898005384771,0.07920209925544645,0.8980860054685558,0.2745072837954328,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_lr_r1377_1_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,spline-v2,1,5,1377,719.3664035797119,0.15,0.8300773075174037,0.4835263781193497,0.07480435494368097,0.9018779342723005,0.26099982376963504,0.8224591262635725,0.4635047819237267,0.07609617150887746,0.9028917060236972,0.26541975036195004,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_spline-v2_r1377_1_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,flam,1,5,1377,315.81513690948486,0.15,0.8253307119214663,0.4801893675121736,0.07584150744476835,0.9023474178403756,0.265001171569308,0.8205600282216463,0.4603876314888329,0.07697336993444699,0.9023945645869584,0.26831892851109546,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_flam_r1377_1_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,2,5,1377,72.24992060661316,0.15,0.7984393700466741,0.4311482028210386,0.07848709146991878,0.9014084507042254,0.2755169318378907,0.8330920411663276,0.5019265628250468,0.07368049911600999,0.9057088408318832,0.25835302556615897,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_2_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,2,5,1377,21.423955440521237,0.15,0.7976950278393035,0.4229577733773748,0.07886374691692605,0.8990610328638498,0.27638509302399417,0.8293647933554126,0.4895539781469254,0.0747310698801181,0.9052945563012678,0.2617858609092257,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_2_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,lr,2,5,1377,1.2273626327514648,0.15,0.7916633672774496,0.3975417443507983,0.0807966601685765,0.8976525821596244,0.2821651589866958,0.8143666944594327,0.42770836378787136,0.07850271558613897,0.8992460021542795,0.27226404593005915,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_lr_r1377_2_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,spline-v2,2,5,1377,971.8695039749146,0.15,0.8004303157685164,0.42516561970316935,0.07876243919297242,0.9009389671361502,0.2765966527920735,0.8272575311099026,0.4753304605027141,0.07532749664586527,0.9039688458032976,0.2626114922999055,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_spline-v2_r1377_2_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,flam,2,5,1377,301.76670622825617,0.15,0.7965038540636786,0.42351719686110495,0.07900520440254531,0.8976525821596244,0.2769462806466331,0.8268024204622701,0.4735311063114914,0.07565127536498985,0.903554561272682,0.2638294764613016,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_flam_r1377_2_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,3,5,1377,72.52302479743958,0.15,0.8160072036036119,0.4924570687867605,0.07494599796315743,0.9061032863849764,0.2649566639708247,0.8295425159637133,0.4904891026736681,0.07450154376572064,0.9038859888971744,0.26095113660510805,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_3_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,3,5,1377,21.32653307914734,0.15,0.815235712136398,0.4854862837759833,0.07541806462503324,0.9065727699530516,0.2662886825013125,0.825610130512445,0.4803132795960165,0.07530551076679247,0.9033059905543128,0.26381846007851445,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_3_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,lr,3,5,1377,1.1316168308258057,0.15,0.8130162601442079,0.4537408725120772,0.07698893353234401,0.9046948356807512,0.2696945088143174,0.8106376870187325,0.4184448044319546,0.0792023188908818,0.8985002899991714,0.2744131088410612,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_lr_r1377_3_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,spline-v2,3,5,1377,441.79751992225647,0.15,0.8176700957690143,0.4760774271749854,0.07529311846689274,0.9065727699530516,0.2651812609529273,0.8245395365585608,0.4653578487315958,0.07595238154773101,0.9028088491175741,0.2645764645829425,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_spline-v2_r1377_3_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,flam,3,5,1377,199.89154076576236,0.15,0.8173850285406594,0.4923384255804042,0.07495505249045832,0.9065727699530516,0.26469977924550603,0.8234540913292905,0.4603653264373792,0.07640786724776577,0.902063136962466,0.2661052206261384,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_flam_r1377_3_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,4,5,1377,46.435835123062134,0.15,0.8153714584356144,0.44686231050307024,0.07755348140011788,0.9004694835680751,0.27011313162809164,0.8296719543307093,0.4970752133214364,0.07403741831965471,0.9052945563012678,0.2599841950844201,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_4_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,4,5,1377,12.983416557312012,0.15,0.8128001972846215,0.4513406197736157,0.07730296303935923,0.9037558685446009,0.27041452479927625,0.8256741810366247,0.4830745887261855,0.0751071526818519,0.9043831303339134,0.2634636128584346,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_4_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,lr,4,5,1377,0.7153224945068359,0.15,0.8101429634774582,0.4262665823393084,0.0785293885390448,0.8967136150234741,0.2731607866657847,0.8111374922629079,0.4218002943617143,0.07895245552723368,0.9002402850277571,0.27389276413572633,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_lr_r1377_4_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,spline-v2,4,5,1377,278.79390597343445,0.15,0.8188737129554006,0.4497354207758592,0.07745580689615524,0.9009389671361502,0.26885694705367746,0.8238175956503078,0.4699709543823915,0.0756404680838678,0.9034717043665591,0.2642109130374863,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_spline-v2_r1377_4_5.pkl
ss_pneumonia_b1_r1377_ebm-o50-i50,flam,4,5,1377,308.7884848117828,0.15,0.8152164814106756,0.4442859915106905,0.07753832191877437,0.9028169014084508,0.2705092084509948,0.8199420462411001,0.4632340844443378,0.07638061405149976,0.9024774214930814,0.2673408048505665,models/1108_ss/ss_pneumonia_b1_r1377_ebm-o50-i50_flam_r1377_4_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,0,5,1377,170.211510181427,0.15,0.7849786784586504,0.3659530035952968,0.0739340193817097,0.9081160126736534,0.26256299371292136,0.8209001048616164,0.4313292794311199,0.07032847449068473,0.9115508711550872,0.24889278929126102,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,0,5,1377,77.79985594749449,0.15,0.783914300589554,0.3559560609805838,0.07453612066549724,0.9051913234218864,0.264391787498194,0.8080307227417847,0.4062703845899523,0.07202108511507624,0.9108195310819532,0.25546419837130546,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,lr,0,5,1377,2.60517692565918,0.15,0.7571260981919169,0.3313493891290944,0.07630857178306517,0.906897392152084,0.2734219957843693,0.7561439254921523,0.3164723657277823,0.07707599035175658,0.9067756506775649,0.2744161729402944,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_lr_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,spline-v2,0,5,1377,1768.4357166290285,0.15,0.7791123659502394,0.36589931788266894,0.07422723284061465,0.9090909090909092,0.2641615360863031,0.7999355356137133,0.3826971379634562,0.07290321607189527,0.909830070983007,0.25766984827265776,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_spline-v2_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,flam,0,5,1377,623.3274946212769,0.15,0.7850697554921491,0.3653900159169483,0.07387876256325956,0.9086034608822812,0.2624640875340448,0.8130231746375562,0.40790158813374655,0.07147086537205838,0.9106474510647452,0.2523887727532014,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_flam_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,1,5,1377,163.41672253608704,0.15,0.7860607279909629,0.3453269971020572,0.07491471412588646,0.9071411162563976,0.26485037948025025,0.8181078486555527,0.4313699232656836,0.07045106223426173,0.9117659711765972,0.2496142941855913,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_1_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,1,5,1377,60.70266842842102,0.15,0.7799823555239579,0.34161209330514697,0.07528830639920536,0.9090909090909092,0.2669354117499684,0.8061053714333365,0.4071759628916016,0.07203002858216655,0.9107334910733492,0.25571298804639,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_1_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,lr,1,5,1377,1.6085371971130369,0.15,0.7469519779348894,0.3056561351229817,0.0778517711080907,0.90665366804777,0.27847567367112397,0.7589274319310486,0.32100992352091995,0.07679542730629957,0.9066896106689609,0.2733653804334165,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_lr_r1377_1_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,spline-v2,1,5,1377,1825.746420621872,0.15,0.7725500617828533,0.3378870685427796,0.07579111448250332,0.9088471849865952,0.26907556426919943,0.8007992202580372,0.3881889013357837,0.07262949437440831,0.9102172510217252,0.2567963983607124,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_spline-v2_r1377_1_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,flam,1,5,1377,725.8901903629303,0.15,0.7761360500570251,0.3370543380239457,0.07557895622265168,0.9088471849865952,0.26779236564692666,0.8065962693874078,0.39962662203270205,0.07208777198578528,0.9104753710475372,0.25499797628300364,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_flam_r1377_1_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,2,5,1377,110.31860232353209,0.15,0.7858119653472277,0.3279311424339286,0.07608938650303028,0.9049475993175724,0.26721906862105715,0.8201026260826618,0.4380581216522506,0.07001080001908984,0.9117659711765972,0.2483012160151745,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_2_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,2,5,1377,44.7971293926239,0.15,0.7844050290834795,0.3340463154595481,0.0758618765445179,0.9073848403607117,0.2675327916606803,0.8083280665243315,0.4131283317028496,0.07161549673775433,0.9114648311464832,0.25441034892639675,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_2_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,lr,2,5,1377,2.0536119937896733,0.15,0.7508798449243584,0.30001382142759714,0.07821592856556238,0.9047038752132586,0.2781516058875944,0.7583883149211114,0.3222435138429659,0.07674532865558532,0.9074209507420952,0.2734686387206121,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_lr_r1377_2_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-o50-i50-q,0,5,1377,99.27817440032959,0.15,0.8078771322442208,0.4523589143897541,0.07768879793007337,0.9018779342723005,0.2721771246940238,0.8581250439033984,0.5525615867551051,0.0695489528654323,0.9101002568564088,0.2434002828386245,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-o50-i50_r1377_0_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-bf-o50-q,0,5,1377,26.775749683380127,0.15,0.8061618702441489,0.4540496577775777,0.07776670658806213,0.9009389671361502,0.2724604057079804,0.8510832548925947,0.5376911858049184,0.07102097022919593,0.909437401607424,0.24854728661983694,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-bf-o50_r1377_0_5.pkl
ss_pneumonia_b1_r1377_spline-v2,lr,0,5,1377,1.1274850368499756,0.15,0.8033331530166974,0.4345092727492718,0.07945897353303512,0.8995305164319248,0.27599624234991754,0.8342001854479553,0.4555781367571041,0.07627589855368787,0.9015659955257271,0.2629558570261658,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_lr_r1377_0_5.pkl
ss_pneumonia_b1_r1377_spline-v2,spline-v2,0,5,1377,1104.740762233734,0.15,0.8113640051931191,0.4598839499864424,0.07714305702410648,0.9028169014084508,0.27042445000758164,0.8525777968220964,0.5275779860467946,0.07120522129615017,0.9082774049217002,0.2476698684374929,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_spline-v2_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,spline-v2,2,5,1377,3871.205939769745,0.15,0.7815938752734011,0.332669605387956,0.07609005545845833,0.9073848403607117,0.26771739079407714,0.7999524207576171,0.3891716429174584,0.07257328804116331,0.9106904710690472,0.2568744567610247,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_spline-v2_r1377_2_5.pkl
ss_pneumonia_b1_r1377_spline-v2,flam,0,5,1377,309.1967513561249,0.15,0.807989830141729,0.4572452785183029,0.07755981185187953,0.9023474178403756,0.2718765672224089,0.8498116719819048,0.5169374288300805,0.07219627798768978,0.9072002651420996,0.25086978813834765,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_flam_r1377_0_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-o50-i50-q,1,5,1377,96.90391421318054,0.15,0.8222077968913413,0.4535419760164324,0.0772573762954761,0.9032863849765258,0.26767687512114474,0.8541395987580607,0.545780258988161,0.07012721237927816,0.908857403264562,0.2457383740837069,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-o50-i50_r1377_1_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-bf-o50-q,1,5,1377,30.543291330337524,0.15,0.8297856035197807,0.4641715370687443,0.07645369001769545,0.9009389671361502,0.2642948523705551,0.8486253319096925,0.5356034414488555,0.07118730684843104,0.9091059739829316,0.2495112872327189,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-bf-o50_r1377_1_5.pkl
ss_pneumonia_b1_r1377_spline-v2,lr,1,5,1377,1.8285813331604004,0.15,0.808215225936745,0.4270404945531988,0.0796789931495318,0.9004694835680751,0.2763842379038672,0.8340600106773065,0.4583515957525991,0.07601913336825615,0.9028088491175741,0.2624864444760199,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_lr_r1377_1_5.pkl
ss_pneumonia_b1_r1377_spline-v2,spline-v2,1,5,1377,357.4061348438263,0.15,0.8264858090807458,0.4770211889013306,0.07579929145167039,0.9032863849765258,0.2637860419257237,0.8498688868907965,0.5229238210215191,0.07155705107979977,0.9080288342033308,0.2491909010647511,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_spline-v2_r1377_1_5.pkl
ss_pneumonia_b1_r1377_spline-v2,flam,1,5,1377,248.82022571563718,0.15,0.8260462872804644,0.480776930528786,0.07572084519110509,0.9065727699530516,0.2638491464206352,0.8446363744924767,0.5090424639344729,0.07295719754478372,0.9066202667992376,0.25402053807716896,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_flam_r1377_1_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-o50-i50-q,2,5,1377,63.50998854637146,0.15,0.8492057052183634,0.4931190203243658,0.07445237587815652,0.9009389671361502,0.2552733821616357,0.8520892749265935,0.5490870583174211,0.06991110390816829,0.9105145413870246,0.245792547955462,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-o50-i50_r1377_2_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-bf-o50-q,2,5,1377,16.44554829597473,0.15,0.8452432471419813,0.4842755720904899,0.07520823234546092,0.9023474178403756,0.2581704389159256,0.8448422638699615,0.5318284793453978,0.07158894315635897,0.9085259756400696,0.2513541166706777,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-bf-o50_r1377_2_5.pkl
ss_pneumonia_b1_r1377_spline-v2,lr,2,5,1377,0.7420754432678223,0.15,0.8322018464423528,0.4634976333802393,0.07643787283894282,0.9037558685446009,0.2635846979674404,0.8298899605220642,0.4515322552763362,0.07664850764011641,0.9017317093379732,0.26480118548094583,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_lr_r1377_2_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,flam,2,5,1377,784.210453748703,0.15,0.7828825473294718,0.3340061734435432,0.07578474481022969,0.9088471849865952,0.26718481994218873,0.8156073855322833,0.4164061497144265,0.07099341204094453,0.9112927511292752,0.25074095259178897,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_flam_r1377_2_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-o50-i50-q,3,5,1377,177.08585596084598,0.15,0.7765452170284146,0.3599099252564543,0.07460275044165977,0.9081160126736534,0.2659782009989937,0.8206833733407434,0.4336424776316176,0.07025887267472858,0.9113787911378792,0.2486419673216574,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-o50-i50_r1377_3_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,ebm-bf-o50-q,3,5,1377,76.43059539794922,0.15,0.7752504278581536,0.3700597664177932,0.07419501948647919,0.9093346331952231,0.2652666153646705,0.8094831417197881,0.4091934481766064,0.07186228463918133,0.9107334910733492,0.2546935484464561,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_ebm-bf-o50_r1377_3_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,lr,3,5,1377,2.9463834762573238,0.15,0.7511829819164508,0.33728049817764605,0.07604987874107626,0.9086034608822812,0.2737221057798229,0.7580405699373762,0.3144188693618724,0.07714124797529999,0.9063024306302432,0.2743004294659549,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_lr_r1377_3_5.pkl
ss_pneumonia_b1_r1377_spline-v2,spline-v2,2,5,1377,2167.0450019836426,0.15,0.8480854881171337,0.5143588514652191,0.07291492050952468,0.9037558685446009,0.2521982412792824,0.8463387726717149,0.5198865143848402,0.0719032340912954,0.9070345513298532,0.2508687241002251,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_spline-v2_r1377_2_5.pkl
ss_pneumonia_b1_r1377_spline-v2,flam,2,5,1377,333.0274362564087,0.15,0.8479705362616754,0.509660282340989,0.07352217357865043,0.9061032863849764,0.2541335254902508,0.8425866828699475,0.511007713820907,0.07270792785809292,0.9067859806114841,0.2538581941387301,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_flam_r1377_2_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-o50-i50-q,3,5,1377,114.6248426437378,0.15,0.8380283277435174,0.51204319422359,0.0732116016809534,0.9070422535211268,0.2559696773447967,0.8546620140771857,0.5492813511103777,0.06985678442939461,0.9098516861380396,0.2449349533446921,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-o50-i50_r1377_3_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-bf-o50-q,3,5,1377,27.68162989616394,0.15,0.8362183995095387,0.5238538230048266,0.0728462242601348,0.9065727699530516,0.25587118323002594,0.8472544219502944,0.5301593527129083,0.07170752798189976,0.9080288342033308,0.25089940341058625,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-bf-o50_r1377_3_5.pkl
ss_pneumonia_b1_r1377_spline-v2,lr,3,5,1377,1.4308645725250244,0.15,0.8313678820007933,0.4966873063644756,0.07465020458403339,0.9056338028169014,0.2604337901420088,0.8298117773500611,0.4476598589042513,0.07688013146056531,0.9018145662440964,0.2652630282669459,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_lr_r1377_3_5.pkl
ss_pneumonia_b1_r1377_spline-v2,spline-v2,3,5,1377,1072.1463775634766,0.15,0.8467601608424393,0.5254739144965259,0.07190013627917542,0.9065727699530516,0.2508716791195377,0.846776331502269,0.5180133901874535,0.07205291011668997,0.907531692766592,0.2509500506428665,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_spline-v2_r1377_3_5.pkl
ss_pneumonia_b1_r1377_spline-v2,flam,3,5,1377,352.60400915145874,0.15,0.8343656460745068,0.5084838265186262,0.07332265288574212,0.9093896713615024,0.2573169581147233,0.847400005619635,0.5176195398594658,0.07219138191038073,0.9083602618278234,0.2518958995078249,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_flam_r1377_3_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-o50-i50-q,4,5,1377,102.01817321777344,0.15,0.8203663132460602,0.47466761235298405,0.07586603840459125,0.9028169014084508,0.26527130853678754,0.8552320558029756,0.5469183684164407,0.0700210508278228,0.909437401607424,0.2452805365405557,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-o50-i50_r1377_4_5.pkl
ss_pneumonia_b1_r1377_spline-v2,ebm-bf-o50-q,4,5,1377,27.016802549362183,0.15,0.8280320242345559,0.4839299866590802,0.07528559283208926,0.904225352112676,0.2624430949365961,0.848724307731213,0.5345594353647541,0.07126241353309651,0.9090231170768084,0.2496444476176449,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_ebm-bf-o50_r1377_4_5.pkl
ss_pneumonia_b1_r1377_spline-v2,lr,4,5,1377,1.0377092361450195,0.15,0.8132550759133037,0.44049050086908026,0.07859096247340087,0.9,0.2726659548867881,0.8330851444948649,0.4567741301056062,0.07619614413312298,0.9019802800563428,0.26315209025047065,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_lr_r1377_4_5.pkl
ss_pneumonia_b1_r1377_spline-v2,spline-v2,4,5,1377,2735.654439687729,0.15,0.8245902304446608,0.4869644486477134,0.07512188182999609,0.9056338028169014,0.26284803349061914,0.8503114331474171,0.52375960689707,0.07147402074060015,0.9076145496727152,0.24907214259766686,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_spline-v2_r1377_4_5.pkl
ss_pneumonia_b1_r1377_spline-v2,flam,4,5,1377,320.8460059165954,0.15,0.8267765696563164,0.4828370931368632,0.07548634516426479,0.9051643192488265,0.26308586752762997,0.8486119852765563,0.5205260393650646,0.07194368901382278,0.9067859806114841,0.2509735685589597,models/1108_ss/ss_pneumonia_b1_r1377_spline-v2_flam_r1377_4_5.pkl
ss_mimiciii_b1_r1377_spline-v2,ebm-o50-i50-q,0,5,1377,205.24840331077576,0.15,0.8131609505806103,0.3935293849465557,0.07281204151493942,0.9103095296124788,0.25486572782074257,0.8397793367204309,0.4819070242295864,0.06772222366151823,0.9143901914390192,0.2395201515064025,models/1108_ss/ss_mimiciii_b1_r1377_spline-v2_ebm-o50-i50_r1377_0_5.pkl
ss_mimiciii_b1_r1377_ebm-o50-i50,spline-v2,3,5,1377,19376.445534229282,0.15,0.7732141085121682,0.36875940689935344,0.07415562412769998,0.9103095296124788,0.2654110880203754,0.8009060182635819,0.3831998453306542,0.0728782658877833,0.909830070983007,0.25731448037993115,models/1108_ss/ss_mimiciii_b1_r1377_ebm-o50-i50_spline-v2_r1377_3_5.pkl
ss_mimiciii_b1_r1377_spline-v2,ebm-bf-o50-q,0,5,1377,80.08671188354492,0.15,0.8101005941128815,0.3939568935573142,0.07304165333724201,0.9103095296124788,0.2567660069835846,0.8250185241095921,0.4457532413231275,0.07014461308547018,0.9119810711981072,0.2482362778559936,models/1108_ss/ss_mimiciii_b1_r1377_spline-v2_ebm-bf-o50_r1377_0_5.pkl
ss_mimiciii_b1_r1377_spline-v2,lr,0,5,1377,2.1442999839782715,0.15,0.7825924925735891,0.3405244486100595,0.07630776909961216,0.9056787716305142,0.2686895132860939,0.7806094253393677,0.3519205503686552,0.0754131003645728,0.9068186706818672,0.267073770058474,models/1108_ss/ss_mimiciii_b1_r1377_spline-v2_lr_r1377_0_5.pkl
